r_mid,J_med,J_lo,J_hi,F_rel
8.133333333333333,0.0019448581261994782,0.00022653288332870098,0.011603848367363483,0.8593196594602325
8.4,0.0011912046078327535,0.0007114320642271266,0.019828607118238264,0.5614028530709633
8.666666666666668,0.0017957423248120973,0.00020223785581327473,0.003836716472770389,0.9009026906329126
8.933333333333334,0.0021116119005393304,0.0005112384239667021,0.002873153621178393,1.1255657207274803
9.2,0.0015455622208120977,0.00018209801412968357,0.013276069642027264,0.8737593311370706
9.466666666666667,0.0019231762911856584,0.0005677925043622975,0.011983282927856399,1.1511792309117461
9.733333333333334,0.0017746380582566927,0.0011135593556980948,0.005861660992104812,1.122955801207133
10.0,0.000622350200287839,0.0001526989009837706,0.009235756110504416,0.41568515216466695
10.266666666666666,0.0015295457831092226,0.00014153709206154007,0.001755647662196875,1.0768397615192704
10.533333333333333,0.001597325265173837,0.0010401187781199184,0.0017403537346973668,1.183735563234494
10.8,0.0009952710427722597,0.00024209509667377823,0.007033619895224936,0.7753870761853534
11.066666666666666,0.0014512072816514857,0.0006680467799068274,0.010726755330163066,1.1871149803044758
11.333333333333332,0.0009607926343267975,0.0001157164653916488,0.0031083576996922433,0.8242798212316063
11.600000000000001,0.0012505205181492576,0.0003380036943454564,0.008814863552411203,1.1239227935193667
11.866666666666667,0.0010963689221833253,0.00010871679110488682,0.0025731288298692294,1.0312023203524736
12.133333333333333,0.0010425212131548519,0.00019867557561733298,0.004299602289497706,1.0251203081154123
12.399999999999999,0.0008691665725365659,9.670502372214719e-05,0.004163774866943362,0.8926394248928741
12.666666666666668,0.0009504856885552268,0.0001733639332768198,0.006035063988174505,1.018591257819365
12.933333333333334,0.0010068725948050572,0.00016411572998735588,0.001060664199374204,1.1249290722580938
13.2,0.0009665020484652773,8.770461561781904e-05,0.0077902239040131775,1.124812981315926
13.466666666666665,0.0007466380796896581,8.403669954414743e-05,0.0009570366904353736,0.9043989203307244
13.733333333333334,0.001424960120657646,0.000575337544464317,0.0065375163020375306,1.7950820799584548
14.0,0.0006993960063316911,7.6792189281097e-05,0.0025298864781398193,0.9156065651694777
14.266666666666666,0.0006773228000029046,7.360777418967819e-05,0.001226169892663979,0.9208107953889089
14.533333333333335,0.0006561655904501577,0.00011510272878108332,0.0022345442660247883,0.9257071108367488
14.8,0.0007207060410372463,9.684984879608124e-05,0.004739260114098713,1.0544142624993518
15.066666666666666,0.0007289816893981778,0.00011604545796713553,0.003019577266085521,1.1053012434451037
15.333333333333332,0.0007032857620931622,0.00028032506059125456,0.004133458962199474,1.1044210047357812
15.600000000000001,0.000509480258434804,9.195745375686603e-05,0.00271461745166893,0.828144717063454
15.866666666666667,0.00063283077263108,5.9087965044899446e-05,0.0015550748823337606,1.064115242244138
16.133333333333333,0.0006367590113301585,8.481709304085459e-05,0.0023036560744017346,1.107013691371988
16.4,0.0005079319341916796,0.00017523024153329745,0.004324965934830487,0.9124790307026992
16.666666666666664,0.0005240718734480245,6.0262778167982654e-05,0.0020048361286244417,0.9723397264412128
16.933333333333334,0.0005109730475672487,5.201239477192055e-05,0.0018712462509474074,0.9786166187207335
17.200000000000003,0.0005604787241772966,4.919333452468093e-05,0.0018366690244466166,1.107505020921551
17.46666666666667,0.0005335885893659031,0.00019692403108298478,0.003436751127632217,1.0873172470316383
17.733333333333334,0.00044779354087904456,0.00010247830555688698,0.0005338820690568109,0.9405637974536502
18.0,0.0004914717603423605,6.403173428273852e-05,0.0022503620045363324,1.0635875803965722
18.266666666666666,0.0004429070618642378,0.00011689482469428981,0.0028688361319790527,0.9870994069926909
18.53333333333333,0.00043582239772444646,4.2881377756560866e-05,0.0009185821550148994,0.9998763542232434
18.799999999999997,0.00042365108035476075,5.522803906182878e-05,0.0012612321879238674,1.0001236457767568
19.066666666666666,0.0003965030404815252,0.00013635559837878771,0.001715821755860479,0.9627770929152442
19.333333333333336,0.0004332971400862695,6.267574376181805e-05,0.0022262463419097118,1.0817551683519275
19.6,0.0004084297181334133,4.769857309885663e-05,0.0027660725001456914,1.047994868111391
19.866666666666667,0.00031123094264735114,3.645631518052102e-05,0.00041974982385587325,0.8204695291889501
20.133333333333333,0.0003915998432218951,8.426285600203468e-05,0.0009667003904152634,1.0602384636786866
20.4,0.00029776120082559396,3.4165554235558885e-05,0.0013073353817256406,0.8276717281128749
20.666666666666664,0.00034613963187884284,9.585078253085108e-05,0.0017515087976153444,0.9874653735859343
20.933333333333334,0.0003184071625624122,3.2779051667717385e-05,0.001619754768097755,0.93194285973143
21.200000000000003,0.0003078963377352958,4.300293260822718e-05,0.00047603518041169863,0.9242850396823552
21.46666666666667,0.00034464515253543093,4.757574001293919e-05,0.0014950685725477503,1.0607940579302508
21.733333333333334,0.00029318605002263287,3.0342062859455293e-05,0.0007019019906441572,0.9249657739871092
22.0,0.00032692464446670014,0.00011190388623577979,0.0017504746152525318,1.0568727499570933
22.266666666666666,0.00023059087784550375,2.8681150467590595e-05,0.0012655981404394682,0.7636286548529694
22.53333333333333,0.00027533856566828166,9.075604024395157e-05,0.0011948721150865523,0.9337865339780629
22.799999999999997,0.000302271401313332,2.717700811828889e-05,0.0011214877626489468,1.049533805989253
23.066666666666666,0.0002861985757397882,3.026712020626982e-05,0.00033467955080183144,1.017107428548663
23.333333333333336,0.0002554262360355357,3.1364436207533846e-05,0.001725159936578295,0.9288567743271054
23.6,0.0002517714570173966,2.4992497222824692e-05,0.0009926008312084959,0.9366129920626488
23.866666666666667,0.0002646101793748804,8.389847661707917e-05,0.0012682930944604611,1.0067456481328187
